row_num,order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,price,datetime,country,city,eommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
1075,10523,70,Seven Seas Imports,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,5/3/2022 22:55,UK,London,globalfood.com,INTGFD23DB3D1128,Y,
2886,11361,70,Seven Seas Imports,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,1/22/2022 18:52,UK,London,yummybazaar.com,INTGFD23DB3C561,N,Transaction Cancelled
5041,12196,70,Seven Seas Imports,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,12/3/2021 16:54,UK,London,globalfood.com,INTGFD23DB3C978,Y,
7196,13032,70,Seven Seas Imports,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,10/4/2021 17:49,UK,London,internationalfoodshop.com,INTGFD23DB3C108,Y,
9351,13868,70,Seven Seas Imports,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,10/9/2021 8:13,UK,London,internationalfoodshop.com,INTGFD23DB3C526,Y,
1076,10548,77,Toms SpezialitÃƒÆ’Ã‚Â¤ten,41,Jack's New England Clam Chowder,Seafood,Wire Transfer,9.65,1/22/2022 22:05,Germany,Neumünster,amazon.com,INTGFD23DB3C298,Y,
2957,11388,77,Toms SpezialitÃƒÆ’Ã‚Â¤ten,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,2/27/2022 2:55,Germany,Neumünster,internationalfood.com,INTGFD23DB3C574,Y,
5112,12224,77,Toms SpezialitÃƒÆ’Ã‚Â¤ten,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,10/8/2021 0:07,Germany,Neumünster,amazon.com,INTGFD23DB3C992,Y,
7267,13060,77,Toms SpezialitÃƒÆ’Ã‚Â¤ten,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,9/6/2021 9:30,Germany,Neumünster,yummybazaar.com,INTGFD23DB3C122,Y,
9422,13896,77,Toms SpezialitÃƒÆ’Ã‚Â¤ten,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,9/16/2021 15:18,Germany,Neumünster,internationalfoodshop.com,INTGFD23DB3C540,Y,
1087,10769,81,Vaffeljernet,41,Jack's New England Clam Chowder,Seafood,UPI,9.65,1/18/2022 12:08,Denmark,Aarhus,amazon.com,INTGFD23DB3C333,Y,
3529,11610,81,Vaffeljernet,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,5/11/2022 18:06,Denmark,Aarhus,internationalfoodshop.com,INTGFD23DB3D4761,Y,
5684,12446,81,Vaffeljernet,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,10/6/2021 11:16,Denmark,Aarhus,internationalfoodshop.com,INTGFD23DB3D7687,Y,
7839,13282,81,Vaffeljernet,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,7/28/2021 7:43,Denmark,Aarhus,internationalfoodshop.com,INTGFD23DB3D1597,N,Transaction Cancelled
9994,14118,81,Vaffeljernet,41,Jack's New England Clam Chowder,Seafood,Card,9.65,1/27/2022 7:32,Denmark,Aarhus,yummybazaar.com,INTGFD23DB3D4523,Y,
1091,10814,82,Victuailles en stock,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,6/13/2022 18:49,France,Lyon,yummybazaar.com,INTGFD23DB3C334,N,Transaction Cancelled
3634,11651,82,Victuailles en stock,41,Jack's New England Clam Chowder,Seafood,Card,9.65,1/23/2022 13:24,France,Lyon,internationalfood.com,INTGFD23DB3D4908,Y,
5789,12487,82,Victuailles en stock,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,8/4/2021 9:57,France,Lyon,amazon.com,INTGFD23DB3D7834,Y,
7944,13322,82,Victuailles en stock,41,Jack's New England Clam Chowder,Seafood,UPI,9.65,9/21/2021 19:20,France,Lyon,yummybazaar.com,INTGFD23DB3D1737,Y,
1085,10737,83,Vins et alcools Chevalier,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,6/9/2022 18:44,France,Reims,amazon.com,INTGFD23DB3D841,Y,
3446,11578,83,Vins et alcools Chevalier,41,Jack's New England Clam Chowder,Seafood,Card,9.65,6/24/2022 2:04,France,Reims,internationalfoodshop.com,INTGFD23DB3D4649,Y,
5601,12414,83,Vins et alcools Chevalier,41,Jack's New England Clam Chowder,Seafood,UPI,9.65,8/9/2021 21:48,France,Reims,yummybazaar.com,INTGFD23DB3D7575,Y,
7756,13250,83,Vins et alcools Chevalier,41,Jack's New England Clam Chowder,Seafood,Card,9.65,12/8/2021 0:49,France,Reims,amazon.com,INTGFD23DB3D1485,Y,
9911,14085,83,Vins et alcools Chevalier,41,Jack's New England Clam Chowder,Seafood,Internet Banking,9.65,4/16/2022 0:02,France,Reims,amazon.com,INTGFD23DB3C635,Y,
2037,10326,8,BÃƒÆ’Ã‚Â³lido Comidas preparadas,75,Klosterbier,Beverages,Internet Banking,6.2,2/22/2022 10:56,Spain,Madrid,internationalfoodshop.com,INTGFD23DB3D316,Y,
294,10926,2,Ana Trujillo Emparedados y helados,13,Konbu,Seafood,Internet Banking,6,4/7/2022 18:45,Mexico,Mexico City,amazon.com,INTGFD23DB3D757,Y,
3915,11760,2,Ana Trujillo Emparedados y helados,13,Konbu,Seafood,Internet Banking,6,4/1/2022 13:43,Mexico,Mexico City,internationalfoodshop.com,INTGFD23DB3C760,Y,
6070,12596,2,Ana Trujillo Emparedados y helados,13,Konbu,Seafood,Internet Banking,6,12/6/2021 14:47,Mexico,Mexico City,internationalfood.com,INTGFD23DB3C1178,Y,
8225,13431,2,Ana Trujillo Emparedados y helados,13,Konbu,Seafood,Wire Transfer,6,8/7/2021 10:30,Mexico,Mexico City,internationalfoodshop.com,INTGFD23DB3D2122,Y,
272,10383,4,Around the Horn,13,Konbu,Seafood,Wire Transfer,4.8,4/24/2022 2:31,UK,London,internationalfoodshop.com,INTGFD23DB3D813,Y,
2513,11216,4,Around the Horn,13,Konbu,Seafood,Wire Transfer,4.8,6/28/2022 1:54,UK,London,globalfood.com,INTGFD23DB3C488,Y,
4668,12052,4,Around the Horn,13,Konbu,Seafood,Card,4.8,12/6/2021 7:44,UK,London,yummybazaar.com,INTGFD23DB3C906,Y,
6823,12888,4,Around the Horn,13,Konbu,Seafood,UPI,4.8,12/17/2021 21:13,UK,London,internationalfood.com,INTGFD23DB3C36,Y,
8978,13724,4,Around the Horn,13,Konbu,Seafood,Internet Banking,4.8,12/16/2021 9:42,UK,London,internationalfoodshop.com,INTGFD23DB3C454,Y,
279,10539,11,B's Beverages,13,Konbu,Seafood,UPI,6,2/17/2022 2:43,UK,London,globalfood.com,INTGFD23DB3D834,Y,
298,10943,11,B's Beverages,13,Konbu,Seafood,Card,6,4/4/2022 10:55,UK,London,globalfood.com,INTGFD23DB3C131,Y,
2932,11378,11,B's Beverages,13,Konbu,Seafood,Card,6,3/6/2022 16:21,UK,London,internationalfoodshop.com,INTGFD23DB3D3949,Y,
3958,11776,11,B's Beverages,13,Konbu,Seafood,Wire Transfer,6,4/11/2022 19:47,UK,London,yummybazaar.com,INTGFD23DB3C768,Y,
5087,12214,11,B's Beverages,13,Konbu,Seafood,UPI,6,9/21/2021 10:45,UK,London,internationalfood.com,INTGFD23DB3D6875,Y,
6113,12612,11,B's Beverages,13,Konbu,Seafood,Internet Banking,6,11/23/2021 10:46,UK,London,internationalfood.com,INTGFD23DB3C1186,Y,
7242,13050,11,B's Beverages,13,Konbu,Seafood,Internet Banking,6,7/22/2021 14:30,UK,London,amazon.com,INTGFD23DB3D785,Y,
8268,13448,11,B's Beverages,13,Konbu,Seafood,Internet Banking,6,9/25/2021 3:40,UK,London,internationalfood.com,INTGFD23DB3C316,Y,
9397,13886,11,B's Beverages,13,Konbu,Seafood,Internet Banking,6,8/21/2021 14:17,UK,London,internationalfoodshop.com,INTGFD23DB3D3711,N,Out of Stock
289,10837,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,13,Konbu,Seafood,UPI,6,6/9/2022 2:36,Sweden,Luleå,amazon.com,INTGFD23DB3D862,Y,
3696,11675,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,13,Konbu,Seafood,Card,6,2/5/2022 12:35,Sweden,Luleå,internationalfoodshop.com,INTGFD23DB3D4992,N,Bank Declined
5851,12511,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,13,Konbu,Seafood,Wire Transfer,6,7/15/2021 3:39,Sweden,Luleå,yummybazaar.com,INTGFD23DB3D7918,Y,
8006,13347,5,Berglunds snabbkÃƒÆ’Ã‚Â¶p,13,Konbu,Seafood,Wire Transfer,6,12/14/2021 8:00,Sweden,Luleå,amazon.com,INTGFD23DB3D1828,N,Transaction Cancelled
297,10940,9,Bon app',13,Konbu,Seafood,Internet Banking,6,6/18/2022 11:00,France,Marseille,yummybazaar.com,INTGFD23DB3C73,Y,
3952,11774,9,Bon app',13,Konbu,Seafood,Wire Transfer,6,6/28/2022 15:55,France,Marseille,yummybazaar.com,INTGFD23DB3D5335,Y,
6107,12610,9,Bon app',13,Konbu,Seafood,Internet Banking,6,11/3/2021 19:26,France,Marseille,amazon.com,INTGFD23DB3D8261,Y,
8262,13446,9,Bon app',13,Konbu,Seafood,Internet Banking,6,8/4/2021 4:53,France,Marseille,yummybazaar.com,INTGFD23DB3D2171,Y,
284,10746,14,Chop-suey Chinese,13,Konbu,Seafood,Wire Transfer,6,2/14/2022 10:45,Switzerland,Bern,internationalfood.com,INTGFD23DB3D848,Y,
3464,11585,14,Chop-suey Chinese,13,Konbu,Seafood,Internet Banking,6,1/17/2022 3:35,Switzerland,Bern,amazon.com,INTGFD23DB3C673,N,Bank Declined
5619,12421,14,Chop-suey Chinese,13,Konbu,Seafood,Internet Banking,6,8/22/2021 19:19,Switzerland,Bern,internationalfood.com,INTGFD23DB3C1091,Y,
7774,13257,14,Chop-suey Chinese,13,Konbu,Seafood,Card,6,12/15/2021 7:06,Switzerland,Bern,internationalfoodshop.com,INTGFD23DB3C221,Y,
9929,14092,14,Chop-suey Chinese,13,Konbu,Seafood,Internet Banking,6,6/12/2022 13:41,Switzerland,Bern,amazon.com,INTGFD23DB3C638,Y,
276,10462,16,Consolidated Holdings,13,Konbu,Seafood,Internet Banking,4.8,7/13/2022 5:54,UK,London,internationalfoodshop.com,INTGFD23DB3C123,Y,
2725,11298,16,Consolidated Holdings,13,Konbu,Seafood,Internet Banking,4.8,6/6/2022 11:11,UK,London,internationalfoodshop.com,INTGFD23DB3D3669,Y,
4880,12134,16,Consolidated Holdings,13,Konbu,Seafood,Internet Banking,4.8,12/12/2021 13:20,UK,London,internationalfood.com,INTGFD23DB3D6595,Y,
7035,12970,16,Consolidated Holdings,13,Konbu,Seafood,Card,4.8,10/28/2021 15:24,UK,London,internationalfoodshop.com,INTGFD23DB3D505,N,Out of Stock
9190,13806,16,Consolidated Holdings,13,Konbu,Seafood,Internet Banking,4.8,10/19/2021 10:43,UK,London,amazon.com,INTGFD23DB3D3431,Y,
273,10391,17,Drachenblut Delikatessen,13,Konbu,Seafood,Internet Banking,4.8,5/8/2022 21:35,Germany,Aachen,yummybazaar.com,INTGFD23DB3D820,Y,
305,11036,17,Drachenblut Delikatessen,13,Konbu,Seafood,UPI,6,5/8/2022 18:17,Germany,Aachen,globalfood.com,INTGFD23DB3C133,N,Bank Declined
2538,11226,17,Drachenblut Delikatessen,13,Konbu,Seafood,Internet Banking,4.8,6/17/2022 2:50,Germany,Aachen,yummybazaar.com,INTGFD23DB3D3417,Y,
4194,11868,17,Drachenblut Delikatessen,13,Konbu,Seafood,Internet Banking,6,7/9/2022 19:42,Germany,Aachen,yummybazaar.com,INTGFD23DB3C814,N,Out of Stock
4693,12062,17,Drachenblut Delikatessen,13,Konbu,Seafood,Card,4.8,9/28/2021 22:35,Germany,Aachen,internationalfoodshop.com,INTGFD23DB3D6343,Y,
6349,12704,17,Drachenblut Delikatessen,13,Konbu,Seafood,Wire Transfer,6,7/18/2021 16:33,Germany,Aachen,amazon.com,INTGFD23DB3C1232,N,Out of Stock
6848,12897,17,Drachenblut Delikatessen,13,Konbu,Seafood,Wire Transfer,4.8,9/22/2021 11:34,Germany,Aachen,globalfood.com,INTGFD23DB3C41,Y,
8504,13540,17,Drachenblut Delikatessen,13,Konbu,Seafood,Internet Banking,6,10/19/2021 9:52,Germany,Aachen,amazon.com,INTGFD23DB3C362,Y,
9003,13733,17,Drachenblut Delikatessen,13,Konbu,Seafood,Internet Banking,4.8,11/8/2021 7:07,Germany,Aachen,amazon.com,INTGFD23DB3C459,Y,
282,10633,20,Ernst Handel,13,Konbu,Seafood,Card,6,7/23/2022 22:52,Austria,Graz,internationalfoodshop.com,INTGFD23DB3D792,Y,
290,10854,20,Ernst Handel,13,Konbu,Seafood,Card,6,4/10/2022 16:27,Austria,Graz,globalfood.com,INTGFD23DB3D638,Y,
3170,11471,20,Ernst Handel,13,Konbu,Seafood,Internet Banking,6,7/27/2022 22:58,Austria,Graz,yummybazaar.com,INTGFD23DB3D4278,Y,
3747,11695,20,Ernst Handel,13,Konbu,Seafood,UPI,6,5/12/2022 0:36,Austria,Graz,amazon.com,INTGFD23DB3D5062,Y,
5325,12307,20,Ernst Handel,13,Konbu,Seafood,Internet Banking,6,9/16/2021 19:20,Austria,Graz,yummybazaar.com,INTGFD23DB3D7204,Y,
5902,12530,20,Ernst Handel,13,Konbu,Seafood,Internet Banking,6,11/1/2021 13:23,Austria,Graz,internationalfoodshop.com,INTGFD23DB3D7981,Y,
7480,13143,20,Ernst Handel,13,Konbu,Seafood,Card,6,9/3/2021 18:34,Austria,Graz,internationalfood.com,INTGFD23DB3D1114,Y,
8057,13366,20,Ernst Handel,13,Konbu,Seafood,Card,6,7/10/2021 5:37,Austria,Graz,globalfood.com,INTGFD23DB3D1891,N,Bank Declined
9635,13978,20,Ernst Handel,13,Konbu,Seafood,UPI,6,12/14/2021 10:41,Austria,Graz,globalfood.com,INTGFD23DB3D4033,Y,
293,10903,33,Hanari Carnes,13,Konbu,Seafood,Internet Banking,6,5/4/2022 6:52,Brazil,Rio de Janeiro,globalfood.com,INTGFD23DB3D869,Y,
3863,11740,33,Hanari Carnes,13,Konbu,Seafood,Internet Banking,6,5/24/2022 16:08,Brazil,Rio de Janeiro,internationalfoodshop.com,INTGFD23DB3C750,Y,
6018,12575,33,Hanari Carnes,13,Konbu,Seafood,Internet Banking,6,9/27/2021 10:14,Brazil,Rio de Janeiro,internationalfoodshop.com,INTGFD23DB3D8142,Y,
8173,13411,33,Hanari Carnes,13,Konbu,Seafood,Card,6,12/24/2021 1:53,Brazil,Rio de Janeiro,yummybazaar.com,INTGFD23DB3D2052,Y,
280,10601,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,13,Konbu,Seafood,Internet Banking,6,3/25/2022 14:30,Venezuela,San Cristobal,internationalfoodshop.com,INTGFD23DB3C124,Y,
281,10613,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,13,Konbu,Seafood,Internet Banking,6,2/23/2022 12:40,Venezuela,San Cristobal,globalfood.com,INTGFD23DB3C125,Y,
3089,11439,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,13,Konbu,Seafood,Internet Banking,6,1/23/2022 2:57,Venezuela,San Cristobal,internationalfoodshop.com,INTGFD23DB3D4166,Y,
3121,11452,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,13,Konbu,Seafood,Internet Banking,6,3/5/2022 16:22,Venezuela,San Cristobal,internationalfoodshop.com,INTGFD23DB3C606,Y,
5244,12275,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,13,Konbu,Seafood,Internet Banking,6,9/24/2021 7:05,Venezuela,San Cristobal,internationalfoodshop.com,INTGFD23DB3D7092,N,Transaction Cancelled
5276,12288,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,13,Konbu,Seafood,Card,6,10/20/2021 22:44,Venezuela,San Cristobal,amazon.com,INTGFD23DB3C1024,Y,
7399,13111,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,13,Konbu,Seafood,Card,6,7/6/2021 22:24,Venezuela,San Cristobal,amazon.com,INTGFD23DB3D1002,Y,
7431,13124,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,13,Konbu,Seafood,Internet Banking,6,10/13/2021 5:40,Venezuela,San Cristobal,yummybazaar.com,INTGFD23DB3C154,Y,
9554,13947,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,13,Konbu,Seafood,Internet Banking,6,9/2/2021 16:52,Venezuela,San Cristobal,internationalfoodshop.com,INTGFD23DB3D3928,N,Transaction Cancelled
9586,13959,34,HILARIÃƒÆ’Ã¢â‚¬Å“N-Abastos,13,Konbu,Seafood,Wire Transfer,6,9/1/2021 11:43,Venezuela,San Cristobal,internationalfood.com,INTGFD23DB3D3970,N,Transaction Cancelled
274,10394,35,Hungry Coyote Import Store,13,Konbu,Seafood,Card,4.8,1/18/2022 5:00,USA,Elgin,yummybazaar.com,INTGFD23DB3C122,Y,
2545,11228,35,Hungry Coyote Import Store,13,Konbu,Seafood,Internet Banking,4.8,3/8/2022 10:12,USA,Elgin,internationalfoodshop.com,INTGFD23DB3C494,Y,
4700,12064,35,Hungry Coyote Import Store,13,Konbu,Seafood,Internet Banking,4.8,11/8/2021 15:14,USA,Elgin,globalfood.com,INTGFD23DB3C912,N,Bank Declined
6855,12900,35,Hungry Coyote Import Store,13,Konbu,Seafood,Internet Banking,4.8,8/25/2021 22:31,USA,Elgin,amazon.com,INTGFD23DB3C42,Y,
9010,13736,35,Hungry Coyote Import Store,13,Konbu,Seafood,Wire Transfer,4.8,8/8/2021 22:43,USA,Elgin,internationalfood.com,INTGFD23DB3C460,Y,
287,10829,37,Island Trading,13,Konbu,Seafood,Card,6,7/11/2022 10:49,UK,Cowes,yummybazaar.com,INTGFD23DB3C36,Y,
3670,11665,37,Island Trading,13,Konbu,Seafood,Internet Banking,6,6/14/2022 7:14,UK,Cowes,yummybazaar.com,INTGFD23DB3C713,Y,
5825,12501,37,Island Trading,13,Konbu,Seafood,Internet Banking,6,10/23/2021 16:18,UK,Cowes,globalfood.com,INTGFD23DB3C1131,Y,
7980,13336,37,Island Trading,13,Konbu,Seafood,Wire Transfer,6,12/27/2021 5:08,UK,Cowes,globalfood.com,INTGFD23DB3C260,Y,
271,10325,38,KÃƒÆ’Ã‚Â¶niglich Essen,13,Konbu,Seafood,UPI,4.8,1/22/2022 11:47,Germany,Brandenburg,amazon.com,INTGFD23DB3D400,Y,
285,10799,38,KÃƒÆ’Ã‚Â¶niglich Essen,13,Konbu,Seafood,UPI,6,1/20/2022 7:24,Germany,Brandenburg,globalfood.com,INTGFD23DB3C126,Y,
2358,11156,38,KÃƒÆ’Ã‚Â¶niglich Essen,13,Konbu,Seafood,Card,4.8,3/24/2022 7:53,Germany,Brandenburg,amazon.com,INTGFD23DB3C458,Y,
3596,11636,38,KÃƒÆ’Ã‚Â¶niglich Essen,13,Konbu,Seafood,Internet Banking,6,3/18/2022 3:24,Germany,Brandenburg,yummybazaar.com,INTGFD23DB3C698,Y,
4513,11992,38,KÃƒÆ’Ã‚Â¶niglich Essen,13,Konbu,Seafood,Internet Banking,4.8,10/21/2021 14:55,Germany,Brandenburg,amazon.com,INTGFD23DB3C876,Y,
5751,12472,38,KÃƒÆ’Ã‚Â¶niglich Essen,13,Konbu,Seafood,Internet Banking,6,10/3/2021 15:58,Germany,Brandenburg,yummybazaar.com,INTGFD23DB3C1116,Y,
6668,12828,38,KÃƒÆ’Ã‚Â¶niglich Essen,13,Konbu,Seafood,Internet Banking,4.8,9/9/2021 10:21,Germany,Brandenburg,internationalfood.com,INTGFD23DB3C6,Y,
7906,13308,38,KÃƒÆ’Ã‚Â¶niglich Essen,13,Konbu,Seafood,Internet Banking,6,12/24/2021 17:57,Germany,Brandenburg,internationalfoodshop.com,INTGFD23DB3C246,N,Bank Declined
8823,13663,38,KÃƒÆ’Ã‚Â¶niglich Essen,13,Konbu,Seafood,Internet Banking,4.8,8/15/2021 21:53,Germany,Brandenburg,internationalfoodshop.com,INTGFD23DB3D2934,Y,
288,10832,40,La maison d'Asie,13,Konbu,Seafood,Card,6,4/2/2022 11:17,France,Toulouse,yummybazaar.com,INTGFD23DB3D855,Y,
3680,11669,40,La maison d'Asie,13,Konbu,Seafood,Internet Banking,6,3/20/2022 6:18,France,Toulouse,internationalfood.com,INTGFD23DB3C715,N,Out of Stock
5835,12504,40,La maison d'Asie,13,Konbu,Seafood,Card,6,12/1/2021 12:18,France,Toulouse,amazon.com,INTGFD23DB3C1132,Y,
7990,13340,40,La maison d'Asie,13,Konbu,Seafood,Wire Transfer,6,7/20/2021 9:08,France,Toulouse,internationalfood.com,INTGFD23DB3C262,Y,
286,10810,41,Laughing Bacchus Wine Cellars,13,Konbu,Seafood,UPI,6,7/14/2022 13:32,Canada,Vancouver,amazon.com,INTGFD23DB3C127,Y,
3623,11647,41,Laughing Bacchus Wine Cellars,13,Konbu,Seafood,Internet Banking,6,6/27/2022 9:39,Canada,Vancouver,globalfood.com,INTGFD23DB3D4894,Y,
5778,12482,41,Laughing Bacchus Wine Cellars,13,Konbu,Seafood,Internet Banking,6,7/10/2021 8:27,Canada,Vancouver,globalfood.com,INTGFD23DB3D7813,Y,
7933,13318,41,Laughing Bacchus Wine Cellars,13,Konbu,Seafood,Internet Banking,6,9/28/2021 19:43,Canada,Vancouver,internationalfoodshop.com,INTGFD23DB3D1723,Y,
307,11071,45,LILA-Supermercado,13,Konbu,Seafood,Internet Banking,6,7/28/2022 6:28,Venezuela,Barquisimeto,internationalfoodshop.com,INTGFD23DB3D512,N,Out of Stock
4272,11898,45,LILA-Supermercado,13,Konbu,Seafood,Card,6,1/16/2022 21:47,Venezuela,Barquisimeto,internationalfood.com,INTGFD23DB3D5769,Y,
6427,12734,45,LILA-Supermercado,13,Konbu,Seafood,Internet Banking,6,11/12/2021 2:56,Venezuela,Barquisimeto,internationalfoodshop.com,INTGFD23DB3D8695,Y,
8582,13570,45,LILA-Supermercado,13,Konbu,Seafood,Internet Banking,6,10/22/2021 18:13,Venezuela,Barquisimeto,internationalfood.com,INTGFD23DB3D2605,Y,
299,10945,51,Morgenstern Gesundkost,13,Konbu,Seafood,Card,6,1/28/2022 3:48,Germany,Leipzig,internationalfoodshop.com,INTGFD23DB3D883,Y,
3964,11779,51,Morgenstern Gesundkost,13,Konbu,Seafood,Internet Banking,6,4/12/2022 11:18,Germany,Leipzig,internationalfood.com,INTGFD23DB3D5356,N,Transaction Cancelled
6119,12615,51,Morgenstern Gesundkost,13,Konbu,Seafood,Internet Banking,6,8/21/2021 8:15,Germany,Leipzig,amazon.com,INTGFD23DB3D8282,N,Transaction Cancelled
8274,13450,51,Morgenstern Gesundkost,13,Konbu,Seafood,Internet Banking,6,12/15/2021 1:45,Germany,Leipzig,amazon.com,INTGFD23DB3D2185,Y,
292,10898,53,OcÃƒÆ’Ã‚Â©ano AtlÃƒÆ’Ã‚Â¡ntico Ltda.,13,Konbu,Seafood,Internet Banking,6,4/7/2022 2:44,Argentina,Buenos Aires,internationalfoodshop.com,INTGFD23DB3C129,Y,
3856,11737,53,OcÃƒÆ’Ã‚Â©ano AtlÃƒÆ’Ã‚Â¡ntico Ltda.,13,Konbu,Seafood,Internet Banking,6,6/16/2022 18:12,Argentina,Buenos Aires,internationalfood.com,INTGFD23DB3C749,N,Transaction Cancelled
6011,12573,53,OcÃƒÆ’Ã‚Â©ano AtlÃƒÆ’Ã‚Â¡ntico Ltda.,13,Konbu,Seafood,Internet Banking,6,12/6/2021 3:28,Argentina,Buenos Aires,amazon.com,INTGFD23DB3C1167,Y,
8166,13409,53,OcÃƒÆ’Ã‚Â©ano AtlÃƒÆ’Ã‚Â¡ntico Ltda.,13,Konbu,Seafood,Internet Banking,6,7/20/2021 1:09,Argentina,Buenos Aires,internationalfoodshop.com,INTGFD23DB3C297,N,Bank Declined
277,10508,55,Ottilies KÃƒÆ’Ã‚Â¤seladen,13,Konbu,Seafood,Internet Banking,6,7/28/2022 18:02,Germany,Kaefer,amazon.com,INTGFD23DB3D827,Y,
2837,11342,55,Ottilies KÃƒÆ’Ã‚Â¤seladen,13,Konbu,Seafood,Internet Banking,6,3/26/2022 18:00,Germany,Kaefer,amazon.com,INTGFD23DB3D3823,Y,
4992,12177,55,Ottilies KÃƒÆ’Ã‚Â¤seladen,13,Konbu,Seafood,Card,6,11/28/2021 7:05,Germany,Kaefer,yummybazaar.com,INTGFD23DB3C969,Y,
7147,13013,55,Ottilies KÃƒÆ’Ã‚Â¤seladen,13,Konbu,Seafood,Card,6,8/22/2021 0:33,Germany,Kaefer,amazon.com,INTGFD23DB3C99,N,Transaction Cancelled
9302,13849,55,Ottilies KÃƒÆ’Ã‚Â¤seladen,13,Konbu,Seafood,Card,6,11/27/2021 15:27,Germany,Kaefer,internationalfood.com,INTGFD23DB3C517,N,Bank Declined
270,10291,59,Que DelÃƒÆ’Ã‚Â­cia,13,Konbu,Seafood,Internet Banking,4.8,1/22/2022 12:11,Brazil,Rio de Janeiro,internationalfoodshop.com,INTGFD23DB3C121,Y,
2271,11122,59,Que DelÃƒÆ’Ã‚Â­cia,13,Konbu,Seafood,Internet Banking,4.8,1/5/2022 5:32,Brazil,Rio de Janeiro,internationalfood.com,INTGFD23DB3D3053,Y,
4426,11958,59,Que DelÃƒÆ’Ã‚Â­cia,13,Konbu,Seafood,Card,4.8,7/16/2022 6:10,Brazil,Rio de Janeiro,internationalfood.com,INTGFD23DB3D5979,Y,
6581,12794,59,Que DelÃƒÆ’Ã‚Â­cia,13,Konbu,Seafood,Internet Banking,4.8,7/7/2021 7:48,Brazil,Rio de Janeiro,amazon.com,INTGFD23DB3D8905,Y,
296,10938,61,QUICK-Stop,13,Konbu,Seafood,Internet Banking,6,7/11/2022 12:45,Germany,Cunewalde,yummybazaar.com,INTGFD23DB3C130,Y,
300,10962,61,QUICK-Stop,13,Konbu,Seafood,Internet Banking,6,6/27/2022 11:20,Germany,Cunewalde,internationalfoodshop.com,INTGFD23DB3D477,N,Bank Declined
3945,11771,61,QUICK-Stop,13,Konbu,Seafood,Card,6,6/2/2022 21:26,Germany,Cunewalde,globalfood.com,INTGFD23DB3D5328,N,Bank Declined
4005,11795,61,QUICK-Stop,13,Konbu,Seafood,Card,6,7/10/2022 2:05,Germany,Cunewalde,amazon.com,INTGFD23DB3D5412,Y,
6100,12607,61,QUICK-Stop,13,Konbu,Seafood,Internet Banking,6,10/28/2021 21:36,Germany,Cunewalde,internationalfood.com,INTGFD23DB3D8254,Y,
6160,12631,61,QUICK-Stop,13,Konbu,Seafood,Internet Banking,6,8/25/2021 3:12,Germany,Cunewalde,internationalfood.com,INTGFD23DB3D8338,Y,
